	YAL017W	YBL009W	YBL016W	YBL056W	YBL088C	YBR028C	YBR059C	YBR097W	YBR125C	YBR274W	YBR276C	YCR008W	YCR079W	YCR091W	YDL006W	YDL025C	YDL047W	YDL079C	YDL101C	YDL134C	YDL188C	YDL214C	YDL230W	YDR075W	YDR122W	YDR247W	YDR283C	YDR466W	YDR477W	YDR523C	YER129W	YFR014C	YGL021W	YGL059W	YGL179C	YGL180W	YGR040W	YGR123C	YGR188C	YGR203W	YGR262C	YHR030C	YHR076W	YHR082C	YHR135C	YIL035C	YIL042C	YIL095W	YIL113W	YIR026C	YJL095W	YJL106W	YJL128C	YJL164C	YJL165C	YJL187C	YJR059W	YJR066W	YKL048C	YKL101W	YKL116C	YKL126W	YKL139W	YKL161C	YKL166C	YKL168C	YKL171W	YKL198C	YLL010C	YLL019C	YLR019W	YLR096W	YLR113W	YLR240W	YLR248W	YLR362W	YLR433C	YML016C	YML057W	YMR104C	YMR139W	YMR216C	YMR291W	YNL020C	YNL032W	YNL099C	YNL154C	YNL298W	YNL307C	YNR031C	YNR032W	YOL016C	YOL045W	YOL100W	YOL113W	YOL128C	YOR061W	YOR090C	YOR208W	YOR231W	YOR233W	YOR267C	YOR351C	YPL026C	YPL031C	YPL140C	YPL141C	YPL150W	YPL179W	YPL203W	YPL236C	YPR054W	YPR073C	YPR106W	YPR111W
YNL183C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
YNL289W	2.0	2.0	2.0	3.0	3.0	3.0	2.0	2.0	3.0	3.0	1.0	2.0	1.0	3.0	2.0	2.0	1.0	1.0	2.0	3.0	3.0	2.0	1.0	2.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	4.0	0.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	1.0	1.0	2.0	1.0	3.0	2.0	1.0	2.0	3.0	2.0	3.0	3.0	3.0	1.0	5.0	1.0	3.0	3.0	3.0	1.0	2.0	1.0	2.0	1.0	3.0	3.0	2.0	2.0	2.0	3.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	4.0	2.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	3.0	2.0	2.0	2.0	1.0	2.0	2.0	3.0	3.0	3.0	2.0	1.0	2.0	3.0	2.0	3.0	5.0	4.0	0.0	1.0	3.0	4.0	1.0	3.0	2.0	2.0
YNL298W	1.0	2.0	2.0	1.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	0.0	3.0	2.0	3.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	3.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	3.0	1.0	1.0	1.0	2.0	3.0	1.0	0.0	1.0	2.0	0.0	2.0	3.0	1.0	1.0	2.0	1.0	2.0	2.0	1.0	3.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	0.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	3.0	3.0	2.0	1.0	1.0	2.0	1.0	2.0	0.0	3.0	3.0	1.0	0.0	3.0	2.0	3.0	2.0	2.0	2.0	2.0	1.0	0.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	2.0	3.0	2.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0
YNL307C	8.0	6.0	8.0	10.0	8.0	10.0	7.0	11.0	9.0	7.0	7.0	7.0	4.0	8.0	7.0	12.0	8.0	11.0	11.0	12.0	10.0	8.0	8.0	7.0	14.0	7.0	8.0	9.0	10.0	10.0	10.0	7.0	3.0	8.0	10.0	11.0	9.0	8.0	9.0	5.0	7.0	7.0	10.0	5.0	7.0	7.0	7.0	7.0	8.0	9.0	4.0	6.0	6.0	8.0	5.0	9.0	7.0	6.0	8.0	7.0	9.0	9.0	8.0	11.0	9.0	11.0	6.0	8.0	5.0	10.0	10.0	7.0	8.0	11.0	8.0	10.0	8.0	8.0	8.0	7.0	6.0	4.0	4.0	8.0	11.0	7.0	10.0	8.0	12.0	7.0	10.0	6.0	6.0	8.0	7.0	9.0	8.0	8.0	8.0	9.0	10.0	6.0	9.0	6.0	8.0	7.0	6.0	4.0	9.0	7.0	6.0	3.0	10.0	8.0	6.0
YNR031C	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0
YOL001W	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
YOL045W	3.0	6.0	5.0	6.0	4.0	4.0	6.0	4.0	6.0	2.0	6.0	3.0	4.0	5.0	6.0	3.0	4.0	4.0	4.0	4.0	5.0	3.0	3.0	5.0	4.0	4.0	5.0	5.0	4.0	2.0	5.0	4.0	3.0	3.0	4.0	5.0	7.0	3.0	5.0	2.0	4.0	5.0	5.0	5.0	4.0	2.0	4.0	5.0	5.0	3.0	4.0	5.0	7.0	4.0	3.0	7.0	6.0	7.0	7.0	5.0	5.0	5.0	3.0	4.0	5.0	3.0	4.0	4.0	4.0	5.0	3.0	3.0	4.0	5.0	4.0	6.0	5.0	5.0	5.0	4.0	4.0	3.0	4.0	4.0	3.0	7.0	5.0	4.0	4.0	3.0	4.0	4.0	7.0	4.0	4.0	4.0	5.0	6.0	4.0	6.0	5.0	6.0	5.0	3.0	3.0	6.0	7.0	5.0	6.0	5.0	5.0	6.0	3.0	5.0	5.0
YOL100W	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
YOR039W	2.0	2.0	3.0	5.0	5.0	2.0	4.0	5.0	5.0	4.0	2.0	3.0	3.0	5.0	4.0	4.0	3.0	4.0	5.0	4.0	2.0	1.0	2.0	2.0	4.0	3.0	3.0	3.0	4.0	3.0	4.0	3.0	3.0	3.0	3.0	5.0	3.0	3.0	3.0	3.0	4.0	2.0	3.0	3.0	0.0	4.0	2.0	2.0	2.0	3.0	1.0	4.0	5.0	2.0	4.0	5.0	2.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	4.0	4.0	3.0	3.0	3.0	2.0	5.0	2.0	4.0	3.0	5.0	4.0	2.0	4.0	2.0	4.0	3.0	3.0	5.0	3.0	3.0	5.0	2.0	2.0	4.0	3.0	0.0	4.0	2.0	3.0	4.0	2.0	3.0	4.0	3.0	3.0	2.0	4.0	3.0	3.0	3.0	5.0	5.0	0.0	2.0	2.0	4.0	1.0	4.0	2.0	2.0
YOR061W	3.0	4.0	4.0	8.0	7.0	3.0	5.0	7.0	6.0	5.0	3.0	3.0	4.0	8.0	6.0	4.0	4.0	6.0	7.0	5.0	3.0	2.0	3.0	3.0	5.0	5.0	4.0	6.0	7.0	4.0	5.0	4.0	5.0	3.0	4.0	8.0	5.0	4.0	4.0	3.0	5.0	4.0	5.0	5.0	1.0	5.0	3.0	4.0	2.0	4.0	2.0	6.0	7.0	3.0	4.0	7.0	3.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	6.0	5.0	4.0	4.0	5.0	3.0	7.0	3.0	5.0	5.0	7.0	5.0	3.0	6.0	3.0	5.0	3.0	3.0	7.0	5.0	4.0	6.0	3.0	3.0	6.0	4.0	2.0	5.0	4.0	3.0	5.0	3.0	5.0	5.0	5.0	5.0	3.0	6.0	4.0	4.0	4.0	6.0	7.0	2.0	4.0	3.0	5.0	2.0	6.0	3.0	3.0
YOR090C	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
YOR119C	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
YOR231W	1.0	3.0	2.0	3.0	2.0	3.0	2.0	1.0	2.0	3.0	0.0	2.0	1.0	3.0	2.0	1.0	2.0	1.0	1.0	2.0	3.0	1.0	0.0	3.0	2.0	1.0	3.0	3.0	4.0	3.0	3.0	1.0	0.0	2.0	2.0	3.0	2.0	3.0	2.0	4.0	3.0	3.0	3.0	3.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	4.0	3.0	4.0	3.0	2.0	2.0	2.0	2.0	4.0	1.0	4.0	2.0	2.0	3.0	1.0	3.0	2.0	3.0	3.0	4.0	3.0	1.0	3.0	4.0	2.0	1.0	2.0	1.0	2.0	2.0	3.0	1.0	3.0	0.0	3.0	1.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	2.0	3.0	2.0	1.0	1.0	0.0	3.0	2.0	2.0	0.0	4.0	3.0	2.0
YOR233W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR267C	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
YPL031C	7.0	6.0	8.0	8.0	8.0	8.0	6.0	7.0	6.0	8.0	3.0	6.0	6.0	8.0	6.0	6.0	6.0	6.0	7.0	8.0	6.0	2.0	5.0	7.0	8.0	7.0	7.0	8.0	7.0	8.0	7.0	9.0	1.0	6.0	8.0	8.0	8.0	7.0	8.0	5.0	7.0	4.0	6.0	5.0	3.0	8.0	7.0	4.0	7.0	8.0	4.0	9.0	8.0	8.0	6.0	10.0	4.0	7.0	7.0	7.0	6.0	6.0	4.0	8.0	6.0	8.0	6.0	7.0	7.0	8.0	8.0	6.0	9.0	5.0	6.0	7.0	7.0	5.0	7.0	6.0	9.0	7.0	8.0	6.0	8.0	5.0	7.0	7.0	7.0	7.0	4.0	8.0	5.0	6.0	8.0	6.0	9.0	7.0	8.0	7.0	6.0	6.0	8.0	7.0	9.0	11.0	10.0	2.0	5.0	6.0	8.0	4.0	9.0	7.0	7.0
YPL042C	2.0	2.0	2.0	1.0	2.0	3.0	1.0	2.0	2.0	2.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0	2.0	2.0	2.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	3.0	1.0	2.0	1.0	1.0	0.0	2.0	2.0	0.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	2.0	0.0	1.0	2.0	1.0	0.0	2.0	2.0	3.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	3.0	2.0	3.0	2.0	2.0	0.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0
YPL140C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL141C	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	2.0	0.0	2.0	1.0	2.0	2.0	0.0	1.0	1.0	2.0	0.0	1.0	1.0	1.0
YPL153C	0.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	1.0	0.0	1.0	0.0	4.0	1.0	2.0	1.0	2.0	3.0	1.0	0.0	0.0	0.0	2.0	1.0	2.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	2.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	3.0	2.0	2.0	1.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0	2.0	2.0	0.0	1.0	3.0	1.0	0.0	2.0	2.0	2.0	0.0	1.0	2.0	0.0
YPL179W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL203W	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0
YPL204W	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
YPL209C	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL256C	2.0	1.0	1.0	2.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
YPR119W	30.0	25.0	21.0	43.0	43.0	28.0	21.0	34.0	35.0	33.0	12.0	33.0	19.0	41.0	28.0	31.0	21.0	38.0	40.0	30.0	27.0	11.0	15.0	27.0	28.0	27.0	26.0	39.0	32.0	29.0	23.0	36.0	7.0	32.0	40.0	40.0	26.0	30.0	33.0	27.0	34.0	26.0	18.0	12.0	4.0	24.0	36.0	29.0	25.0	29.0	11.0	34.0	47.0	26.0	23.0	30.0	16.0	35.0	39.0	36.0	27.0	22.0	20.0	35.0	28.0	35.0	27.0	30.0	30.0	35.0	39.0	28.0	33.0	39.0	33.0	25.0	26.0	19.0	27.0	27.0	29.0	22.0	31.0	27.0	40.0	21.0	25.0	29.0	40.0	22.0	16.0	31.0	21.0	38.0	29.0	22.0	24.0	31.0	33.0	31.0	27.0	30.0	22.0	27.0	37.0	46.0	42.0	10.0	28.0	31.0	38.0	10.0	28.0	26.0	20.0
YPR120C	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR161C	0.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
